director_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"Philippe Lachaux ","director","25809902","movie","DIRECT","2014.0"
" Nicolas Benamou","director","25809902","movie","DIRECT","2014.0"
"全炯俊","director","25767565","movie","DIRECT","2014.0"
"海涛","director","26302610","movie","DIRECT","2015.0"
"瑞恩·菲利普","director","21319012","movie","DIRECT","2014.0"
"Eric Schaeffer","director","25965348","movie","DIRECT","2014.0"
"钱翔","director","25831828","movie","DIRECT","2014.0"
"安东尼·伯恩斯","director","23255228","movie","DIRECT","2015.0"
"威廉·考夫曼","director","26351660","movie","DIRECT","2015.0"
"海涛","director","25773294","movie","DIRECT","2015.0"
"克里斯·洛克","director","25934062","movie","DIRECT","2014.0"
"纪里谷和明","director","20388974","movie","DIRECT","2015.0"
"瑞恩·高斯林","director","11638862","movie","DIRECT","2014.0"
"海涛","director","26301744","movie","DIRECT","2015.0"
"矢崎仁司","director","25800203","movie","DIRECT","2014.0"
"KIM Jinmoo ","director","25863916","movie","DIRECT","2014.0"
" PARK Gahee ","director","25863916","movie","DIRECT","2014.0"
" JU Seongsu ","director","25863916","movie","DIRECT","2014.0"
" JUNG Wonsik","director","25863916","movie","DIRECT","2014.0"
"海涛","director","26304163","movie","DIRECT","2015.0"
"罗伊·安德森","director","6521506","movie","DIRECT","2014.0"
"大卫·罗伯特·米切尔","director","25870483","movie","DIRECT","2014.0"
"Adam MacDonald","director","25951377","movie","DIRECT","2014.0"
"黄柏基","director","25934051","movie","DIRECT","2015.0"
"榊英雄","director","21267622","movie","DIRECT","2013.0"
"Bradley King","director","24857986","movie","DIRECT","2014.0"
"Ádám Császi","director","22994673","movie","DIRECT","2014.0"
"Daniel Benmayor","director","10757685","movie","DIRECT","2015.0"
"鲁伯特·瓦耶特","director","25725759","movie","DIRECT","2014.0"
"阿列克谢·日尔曼","director","10518895","movie","DIRECT","2013.0"
"克里斯·斯帕林","director","26299479","movie","DIRECT","2015.0"
"Mikkel Nørgaard","director","25792608","movie","DIRECT","2014.0"
"乔·卡纳汉","director","23035067","movie","DIRECT","2014.0"
"卢营奭","director","25695667","movie","DIRECT","2014.0"
"肯·洛奇","director","24522866","movie","DIRECT","2014.0"
"松居大悟","director","25967447","movie","DIRECT","2015.0"
"扬·科马萨","director","25917239","movie","DIRECT","2014.0"
"Siddharth Anand","director","25831643","movie","DIRECT","2014.0"
"深田晃司","director","19902983","movie","DIRECT","2013.0"
"汉斯·皮特·莫郎","director","22011074","movie","DIRECT","2014.0"
"Claudio Fäh","director","24850017","movie","DIRECT","2014.0"
"汤姆·摩尔","director","11584019","movie","DIRECT","2014.0"
"Andrew Fleming","director","10727845","movie","DIRECT","2014.0"
"Pif","director","25823076","movie","DIRECT","2013.0"
"凯文·麦克唐纳","director","10581884","movie","DIRECT","2014.0"
"Susanna Fogel","director","24523811","movie","DIRECT","2014.0"
"易智言","director","20270421","movie","DIRECT","2014.0"
"黄朝亮","director","26280561","movie","DIRECT","2015.0"
"三池崇史","director","24696717","movie","DIRECT","2014.0"
"戴思睿·阿卡万","director","25755250","movie","DIRECT","2015.0"
"Oliver Blackburn","director","22266974","movie","DIRECT","2014.0"
"天野千寻 ","director","25861680","movie","DIRECT","2014.0"
" 名倉愛 ","director","25861680","movie","DIRECT","2014.0"
" 大九明子","director","25861680","movie","DIRECT","2014.0"
"洪尚秀","director","10796578","movie","DIRECT","2014.0"
"Tony Mahony ","director","25842340","movie","DIRECT","2014.0"
" 安格斯·桑普森","director","25842340","movie","DIRECT","2014.0"
"巴瑞·莱文森","director","4206507","movie","DIRECT","2014.0"
"派翠西亚·里根","director","7015586","movie","DIRECT","2014.0"
"倉本雷大","director","25884874","movie","DIRECT","2014.0"
"森淳一","director","25814705","movie","DIRECT","2014.0"
"堤幸彦 ","director","25905892","movie","DIRECT","2014.0"
" 木村ひさし","director","25905892","movie","DIRECT","2014.0"
"乔梁","director","25875053","movie","DIRECT","None"
"熊切和嘉","director","21767208","movie","DIRECT","2014.0"
"戴维·黑尔","director","24879206","movie","DIRECT","2014.0"
"罗杰·米歇尔","director","20284797","movie","DIRECT","2013.0"
"彼德·切尔瑟姆","director","5327400","movie","DIRECT","2014.0"
"饭塚健","director","25741353","movie","DIRECT","2014.0"
"查慕春","director","25806698","movie","DIRECT","2015.0"
"达米安·斯兹弗隆","director","24750126","movie","DIRECT","2014.0"
"Ramon Zürcher","director","20561487","movie","DIRECT","2014.0"
"伊斯雷尔·霍洛维茨","director","24735122","movie","DIRECT","2014.0"
"缇·威斯特","director","24694696","movie","DIRECT","2014.0"
"三木孝浩","director","25747610","movie","DIRECT","2014.0"
"Cécile Telerman","director","20494466","movie","DIRECT","2014.0"
"北村龙平","director","10543692","movie","DIRECT","2014.0"
"乔恩·斯图尔特","director","21793611","movie","DIRECT","2014.0"
"Dan Beers","director","24750968","movie","DIRECT","2014.0"
"查尔斯·马丁·史密斯","director","25670379","movie","DIRECT","2014.0"
"丹尼尔·巴尔兹","director","25836143","movie","DIRECT","2014.0"
"法拉·可汗","director","20275845","movie","DIRECT","2015.0"
"罗伯·科恩","director","25780555","movie","DIRECT","2015.0"
"扬·德芒热","director","24876979","movie","DIRECT","2014.0"
"王晶 ","director","25858785","movie","DIRECT","2015.0"
" 张敏","director","25858785","movie","DIRECT","2015.0"
"玛嘉·莎塔琵","director","4202983","movie","DIRECT","2014.0"
"李海准","director","25762403","movie","DIRECT","2014.0"
"海涛","director","26301742","movie","DIRECT","2015.0"
"崔豪","director","25762404","movie","DIRECT","2014.0"
"佐久間紀佳","director","24858413","movie","DIRECT","2014.0"
"让-雅克·阿诺","director","3993588","movie","DIRECT","2015.0"
"园子温","director","23010202","movie","DIRECT","2014.0"
"西蒙·韦斯特","director","10486471","movie","DIRECT","2015.0"
"李在容","director","25747028","movie","DIRECT","2015.0"
"约翰·巴特勒","director","22747237","movie","DIRECT","2014.0"
"Brian Falk","director","25931607","movie","DIRECT","2015.0"
"凯特·巴克佛洛兰","director","11528271","movie","DIRECT","2014.0"
"张荣吉","director","25886498","movie","DIRECT","2014.0"
"迈克尔·科斯塔","director","3036472","movie","DIRECT","2014.0"
"木村大作","director","21267670","movie","DIRECT","2014.0"
"鲁坚","director","24737161","movie","DIRECT","2014.0"
"梅拉尼·罗兰","director","25806368","movie","DIRECT","2014.0"
"Emilis Velyvis","director","24522651","movie","DIRECT","2014.0"
"Riad Sattouf","director","20490940","movie","DIRECT","2014.0"
"Greg Francis","director","25723328","movie","DIRECT","2014.0"
"米盖尔·阿尔特塔","director","5327474","movie","DIRECT","2014.0"
"小乔治·提尔曼","director","10755696","movie","DIRECT","2013.0"
"李斗士男","director","25741354","movie","DIRECT","2014.0"
"肖恩·克里斯汀森","director","24885205","movie","DIRECT","2014.0"
"帕斯卡尔·费兰","director","10733937","movie","DIRECT","2014.0"
"赵德胤","director","25795972","movie","DIRECT","2014.0"
"安德烈·萨金塞夫","director","24525283","movie","DIRECT","2014.0"
"鲁本·奥斯特伦德","director","7155005","movie","DIRECT","2014.0"
"Damon Beesley ","director","25879014","movie","DIRECT","2014.0"
" Iain Morris","director","25879014","movie","DIRECT","2014.0"
"奥利维耶·阿萨亚斯","director","19976774","movie","DIRECT","2014.0"
"金光植","director","24839508","movie","DIRECT","2014.0"
"伊桑·斯波尔丁","director","25980500","movie","DIRECT","2015.0"
"爱丽丝·洛尔瓦彻","director","25733490","movie","DIRECT","2014.0"
"Dearbhla Walsh","director","25818840","movie","DIRECT","2015.0"
"萨萨·乌鲁沙泽","director","24869803","movie","DIRECT","2013.0"
"前田弘二","director","25738793","movie","DIRECT","2014.0"
"佐藤信介","director","20395150","movie","DIRECT","2014.0"
"河濑直美","director","21323275","movie","DIRECT","2014.0"
"保·范·德·奥斯特","director","25805036","movie","DIRECT","2014.0"
"艾拉·萨克斯","director","24706561","movie","DIRECT","2014.0"
"Gerard Johnstone","director","25909566","movie","DIRECT","2014.0"
"萨姆·米勒","director","10764054","movie","DIRECT","2014.0"
"唐·迈克尔·保罗","director","25945491","movie","DIRECT","2014.0"
"孙铁","director","19997896","movie","DIRECT","2014.0"
"迈克尔·塞洛蒙","director","24153243","movie","DIRECT","2014.0"
"福田雄一","director","25795310","movie","DIRECT","2014.0"
"贝尼特·米勒","director","3011022","movie","DIRECT","2014.0"
"迈克尔·温特伯顿","director","24706496","movie","DIRECT","2014.0"
"朱利叶斯·艾弗里","director","20515015","movie","DIRECT","2014.0"
"斯考特·佛雷","director","25726142","movie","DIRECT","2014.0"
"内德·本森","director","4109746","movie","DIRECT","2014.0"
"埃里克·普派","director","10758799","movie","DIRECT","2013.0"
"马修·沃楚斯","director","25740192","movie","DIRECT","2014.0"
"迈克·诺斯卡","director","4301659","movie","DIRECT","2014.0"
"迈克·李","director","21319853","movie","DIRECT","2014.0"
"剧团一人","director","24870630","movie","DIRECT","2014.0"
"凯文·史密斯","director","25770733","movie","DIRECT","2014.0"
"杰梅奈·克莱门特 ","director","25794230","movie","DIRECT","2014.0"
" 泰卡·怀蒂蒂","director","25794230","movie","DIRECT","2014.0"
"Andreas Prochaska","director","22254890","movie","DIRECT","2014.0"
"Michael Berry","director","20436812","movie","DIRECT","2014.0"
"特奥多尔·梅尔菲","director","21965464","movie","DIRECT","2014.0"
"Naphat Chaithiangthum","director","25823638","movie","DIRECT","2014.0"
"让-吕克·戈达尔","director","10465148","movie","DIRECT","2014.0"
"Natalia Meta","director","25862591","movie","DIRECT","2014.0"
"Alessandro Rak","director","24869399","movie","DIRECT","2013.0"
"亨里克·鲁本·甘茨","director","3439317","movie","DIRECT","2015.0"
"金英卓","director","25747030","movie","DIRECT","2014.0"
"Spike Brandt","director","25927387","movie","DIRECT","2014.0"
"八木龙一 ","director","25769362","movie","DIRECT","2015.0"
" 山崎贵","director","25769362","movie","DIRECT","2015.0"
"吉田浩太","director","25857885","movie","DIRECT","2014.0"
"理查德·格雷泽 ","director","25815008","movie","DIRECT","2014.0"
" 沃什·韦斯特摩兰","director","25815008","movie","DIRECT","2014.0"
"李宋喜一","director","25823035","movie","DIRECT","2014.0"
"迈克·卡希尔","director","24696982","movie","DIRECT","2014.0"
"努里·比格·锡兰","director","21770915","movie","DIRECT","2014.0"
"金韩民","director","7065161","movie","DIRECT","2014.0"
"张蠡","director","25700831","movie","DIRECT","2014.0"
"Peter Askin","director","24697539","movie","DIRECT","2014.0"
"托马斯·卡特","director","24311267","movie","DIRECT","2014.0"
"本木克英","director","25753339","movie","DIRECT","2014.0"
"Sopon Sukdapisit","director","25903068","movie","DIRECT","2014.0"
"那奇欧·维加隆多 ","director","25885962","movie","DIRECT","2014.0"
" Gregg Bishop ","director","25885962","movie","DIRECT","2014.0"
" 马希尔·萨门多 ","director","25885962","movie","DIRECT","2014.0"
" 贾斯汀·本森 ","director","25885962","movie","DIRECT","2014.0"
" 艾伦·穆尔黑德","director","25885962","movie","DIRECT","2014.0"
"菲利普·加瑞尔","director","20468389","movie","DIRECT","2013.0"
"日向朝子","director","24869824","movie","DIRECT","2014.0"
"那奇欧·维加隆多","director","19974285","movie","DIRECT","2014.0"
"克里斯蒂安·莱沃","director","24304229","movie","DIRECT","2014.0"
"石井裕也","director","23776064","movie","DIRECT","2014.0"
"弗兰克·德拉邦特","director","1292052","movie","DIRECT","1994.0"
"克里斯托弗·诺兰","director","3541415","movie","DIRECT","2010.0"
"吕克·贝松","director","1295644","movie","DIRECT","1994.0"
"罗伯特·泽米吉斯","director","1292720","movie","DIRECT","1994.0"
"陈凯歌","director","1291546","movie","DIRECT","1993.0"
"拉吉库马尔·希拉尼","director","3793023","movie","DIRECT","2011.0"
"宫崎骏","director","1291561","movie","DIRECT","2001.0"
"罗伯托·贝尼尼","director","1292063","movie","DIRECT","1997.0"
"詹姆斯·卡梅隆","director","1292722","movie","DIRECT","1998.0"
"朱塞佩·托纳多雷","director","1292001","movie","DIRECT","1998.0"
"安德鲁·斯坦顿","director","2131459","movie","DIRECT","2008.0"
"李安","director","1929463","movie","DIRECT","2012.0"
"莱塞·霍尔斯道姆","director","3011091","movie","DIRECT","2009.0"
"史蒂文·斯皮尔伯格","director","1295124","movie","DIRECT","1993.0"
"刘镇伟","director","1292213","movie","DIRECT","2014.0"
"克里斯托夫·巴拉蒂","director","1291549","movie","DIRECT","2004.0"
"奥利维·那卡什 ","director","6786002","movie","DIRECT","2011.0"
" 艾力克·托兰达","director","6786002","movie","DIRECT","2011.0"
"罗伯·莱纳","director","3319755","movie","DIRECT","2010.0"
"加布里尔·穆奇诺","director","1849031","movie","DIRECT","2006.0"
"宫崎骏","director","1291560","movie","DIRECT","1988.0"
"彼得·威尔","director","1292064","movie","DIRECT","1998.0"
"大卫·芬奇","director","1292000","movie","DIRECT","1999.0"
"弗朗西斯·福特·科波拉","director","1291841","movie","DIRECT","1972.0"
"詹姆斯·麦克特格","director","1309046","movie","DIRECT","2005.0"
"刘镇伟","director","1299398","movie","DIRECT","2014.0"
"彼特·道格特","director","2129039","movie","DIRECT","2009.0"
"柯克·德·米科 ","director","1907966","movie","DIRECT","2013.0"
" 克里斯·桑德斯","director","1907966","movie","DIRECT","2013.0"
"姜文","director","3742360","movie","DIRECT","2010.0"
"刘伟强 ","director","1307914","movie","DIRECT","2003.0"
" 麦兆辉","director","1307914","movie","DIRECT","2003.0"
"朱塞佩·托纳多雷","director","1291828","movie","DIRECT","1988.0"
"克里斯托弗·诺兰","director","1851857","movie","DIRECT","2008.0"
"彼得·杰克逊","director","1291552","movie","DIRECT","2004.0"
"宫崎骏","director","1291583","movie","DIRECT","1986.0"
"威廉·惠勒","director","1293839","movie","DIRECT","1953.0"
"西德尼·吕美特","director","1293182","movie","DIRECT","1957.0"
"盖·里奇","director","1293350","movie","DIRECT","1998.0"
"姜文","director","1291858","movie","DIRECT","2000.0"
"让-皮埃尔·热内","director","1292215","movie","DIRECT","2001.0"
"弗洛里安·亨克尔·冯·多纳斯马","director","1900841","movie","DIRECT","2006.0"
"大卫·芬奇","director","1292223","movie","DIRECT","1995.0"
"维克多·弗莱明 ","director","1300267","movie","DIRECT","1939.0"
" 乔治·库克 ","director","1300267","movie","DIRECT","1939.0"
" 山姆·伍德","director","1300267","movie","DIRECT","1939.0"
"朗·霍华德","director","1306029","movie","DIRECT","2001.0"
"克里斯托弗·诺兰","director","1780330","movie","DIRECT","2006.0"
"蒂姆·波顿","director","1292370","movie","DIRECT","1990.0"
"米洛斯·福尔曼","director","1292224","movie","DIRECT","1975.0"
"中岛哲也","director","1787291","movie","DIRECT","2006.0"
"马丁·布莱斯","director","1298624","movie","DIRECT","1992.0"
"彼得·杰克逊","director","1291571","movie","DIRECT","2002.0"
"张艺谋","director","1292365","movie","DIRECT","1994.0"
"彼得·杰克逊","director","1291572","movie","DIRECT","2003.0"
"詹姆斯·卡梅隆","director","1652587","movie","DIRECT","2010.0"
"大卫·芬奇","director","1485260","movie","DIRECT","2009.0"
"皮艾尔·柯芬 ","director","3287562","movie","DIRECT","2010.0"
" 克里斯·雷纳德","director","3287562","movie","DIRECT","2010.0"
"宫崎骏","director","1308807","movie","DIRECT","2004.0"
"姜炯哲","director","4917726","movie","DIRECT","2011.0"
