actor_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"多姆纳尔·格利森","actor","4160540","movie","ACT","2015.0"
"艾丽西亚·维坎德","actor","4160540","movie","ACT","2015.0"
"克里·约翰逊","actor","4160540","movie","ACT","2015.0"
"黛博拉·罗桑","actor","4160540","movie","ACT","2015.0"
"李仙湖","actor","4160540","movie","ACT","2015.0"
"Sonoya Mizuno","actor","4160540","movie","ACT","2015.0"
"Evie Wray","actor","4160540","movie","ACT","2015.0"
"李易峰","actor","26021055","movie","ACT","2015.0"
"张慧雯","actor","26021055","movie","ACT","2015.0"
"蒋劲夫","actor","26021055","movie","ACT","2015.0"
"魏大勋","actor","26021055","movie","ACT","2015.0"
"杜天皓","actor","26021055","movie","ACT","2015.0"
"张予曦","actor","26021055","movie","ACT","2015.0"
"李心艾","actor","26021055","movie","ACT","2015.0"
"宋轶","actor","26021055","movie","ACT","2015.0"
"张云龙","actor","26021055","movie","ACT","2015.0"
"柴格","actor","26021055","movie","ACT","2015.0"
"王佑硕","actor","26021055","movie","ACT","2015.0"
"李玟","actor","26021055","movie","ACT","2015.0"
"陈羽凡","actor","26021055","movie","ACT","2015.0"
"胡海泉","actor","26021055","movie","ACT","2015.0"
"小罗伯特·唐尼","actor","10741834","movie","ACT","2015.0"
"克里斯·海姆斯沃斯","actor","10741834","movie","ACT","2015.0"
"马克·鲁弗洛","actor","10741834","movie","ACT","2015.0"
"克里斯·埃文斯","actor","10741834","movie","ACT","2015.0"
"斯嘉丽·约翰逊","actor","10741834","movie","ACT","2015.0"
"杰瑞米·雷纳","actor","10741834","movie","ACT","2015.0"
"詹姆斯·斯派德","actor","10741834","movie","ACT","2015.0"
"塞缪尔·杰克逊","actor","10741834","movie","ACT","2015.0"
"唐·钱德尔","actor","10741834","movie","ACT","2015.0"
"亚伦·泰勒-约翰逊","actor","10741834","movie","ACT","2015.0"
"伊丽莎白·奥尔森","actor","10741834","movie","ACT","2015.0"
"保罗·贝坦尼","actor","10741834","movie","ACT","2015.0"
"寇碧·史莫德斯","actor","10741834","movie","ACT","2015.0"
"安东尼·麦凯","actor","10741834","movie","ACT","2015.0"
"海莉·阿特维尔","actor","10741834","movie","ACT","2015.0"
"伊德里斯·艾尔巴","actor","10741834","movie","ACT","2015.0"
"斯特兰·斯卡斯加德","actor","10741834","movie","ACT","2015.0"
"金秀贤","actor","10741834","movie","ACT","2015.0"
"托马斯·克莱舒曼","actor","10741834","movie","ACT","2015.0"
"安迪·瑟金斯","actor","10741834","movie","ACT","2015.0"
"朱莉·德尔佩","actor","10741834","movie","ACT","2015.0"
"斯坦·李","actor","10741834","movie","ACT","2015.0"
"亨利·古德曼","actor","10741834","movie","ACT","2015.0"
"多米尼克·普罗沃斯特-切克利","actor","10741834","movie","ACT","2015.0"
"艾萨克·安德鲁斯","actor","10741834","movie","ACT","2015.0"
"赵汝贞","actor","25809260","movie","ACT","2015.0"
"李成敏","actor","25809260","movie","ACT","2015.0"
"金太祐","actor","25809260","movie","ACT","2015.0"
"金宝妍","actor","25809260","movie","ACT","2015.0"
"罗美兰","actor","25809260","movie","ACT","2015.0"
"金基天","actor","25809260","movie","ACT","2015.0"
"赵在允","actor","25809260","movie","ACT","2015.0"
"高庚杓","actor","25809260","movie","ACT","2015.0"
"李嘉琪","actor","24753687","movie","ACT","2015.0"
"李浩菲","actor","24753687","movie","ACT","2015.0"
"陈瑾","actor","24753687","movie","ACT","2015.0"
"辛鹏","actor","24753687","movie","ACT","2015.0"
"李欢","actor","24753687","movie","ACT","2015.0"
"阿米尔·汗","actor","10741643","movie","ACT","2015.0"
"安努舒卡·莎玛","actor","10741643","movie","ACT","2015.0"
"桑杰·达特","actor","10741643","movie","ACT","2015.0"
"波曼·伊拉妮","actor","10741643","movie","ACT","2015.0"
"沙鲁巴·舒克拉","actor","10741643","movie","ACT","2015.0"
"苏尚特·辛格·拉吉普特","actor","10741643","movie","ACT","2015.0"
"帕里卡沙特.萨赫尼","actor","10741643","movie","ACT","2015.0"
"阿马尔迪普·杰哈","actor","10741643","movie","ACT","2015.0"
"瑞玛·德纳斯","actor","10741643","movie","ACT","2015.0"
"迪伦德拉·德维韦迪","actor","10741643","movie","ACT","2015.0"
"赛·甘德沃尔","actor","10741643","movie","ACT","2015.0"
"拉姆·P·塞蒂","actor","10741643","movie","ACT","2015.0"
"陈都灵","actor","25745752","movie","ACT","2015.0"
"欧豪","actor","25745752","movie","ACT","2015.0"
"马思纯","actor","25745752","movie","ACT","2015.0"
"杨洋","actor","25745752","movie","ACT","2015.0"
"段博文","actor","25745752","movie","ACT","2015.0"
"胡夏","actor","25745752","movie","ACT","2015.0"
"关晓彤","actor","25745752","movie","ACT","2015.0"
"包文婧","actor","25745752","movie","ACT","2015.0"
"蒋雯丽","actor","25745752","movie","ACT","2015.0"
"成泰燊","actor","25745752","movie","ACT","2015.0"
"谢娜","actor","25745752","movie","ACT","2015.0"
"杨祐宁","actor","25830802","movie","ACT","2015.0"
"郭采洁","actor","25830802","movie","ACT","2015.0"
"郭碧婷","actor","25830802","movie","ACT","2015.0"
"胡宇威","actor","25830802","movie","ACT","2015.0"
"柯佳嬿","actor","25830802","movie","ACT","2015.0"
"李晓川","actor","25830802","movie","ACT","2015.0"
"李淳","actor","25830802","movie","ACT","2015.0"
"林玟谊","actor","25830802","movie","ACT","2015.0"
"姜瑞佳","actor","25830802","movie","ACT","2015.0"
"樊光耀","actor","25830802","movie","ACT","2015.0"
"陶传正","actor","25830802","movie","ACT","2015.0"
"张世","actor","25830802","movie","ACT","2015.0"
"郑有杰","actor","25830802","movie","ACT","2015.0"
"杨幂","actor","24847343","movie","ACT","2015.0"
"郭采洁","actor","24847343","movie","ACT","2015.0"
"陈学冬","actor","24847343","movie","ACT","2015.0"
"郭碧婷","actor","24847343","movie","ACT","2015.0"
"谢依霖","actor","24847343","movie","ACT","2015.0"
"李贤宰","actor","24847343","movie","ACT","2015.0"
"锦荣","actor","24847343","movie","ACT","2015.0"
"任言恺","actor","24847343","movie","ACT","2015.0"
"姜潮","actor","24847343","movie","ACT","2015.0"
"王琳","actor","24847343","movie","ACT","2015.0"
"商侃","actor","24847343","movie","ACT","2015.0"
"本·阿弗莱克","actor","21318488","movie","ACT","2014.0"
"裴淳华","actor","21318488","movie","ACT","2014.0"
"尼尔·帕特里克·哈里斯","actor","21318488","movie","ACT","2014.0"
"凯莉·库恩","actor","21318488","movie","ACT","2014.0"
"泰勒·派瑞","actor","21318488","movie","ACT","2014.0"
"金·迪肯斯","actor","21318488","movie","ACT","2014.0"
"米西·派勒","actor","21318488","movie","ACT","2014.0"
"波伊德·霍布鲁克","actor","21318488","movie","ACT","2014.0"
"艾米丽·拉塔科斯基","actor","21318488","movie","ACT","2014.0"
"雪拉·渥德","actor","21318488","movie","ACT","2014.0"
"派屈克·福吉特","actor","21318488","movie","ACT","2014.0"
"斯科特·麦克纳里","actor","21318488","movie","ACT","2014.0"
"凯西·威尔逊","actor","21318488","movie","ACT","2014.0"
"李·诺里斯","actor","21318488","movie","ACT","2014.0"
"科洛·莫瑞兹","actor","10755171","movie","ACT","2015.0"
"查理兹·塞隆","actor","10755171","movie","ACT","2015.0"
"克里斯蒂娜·亨德里克斯","actor","10755171","movie","ACT","2015.0"
"尼古拉斯·霍尔特","actor","10755171","movie","ACT","2015.0"
"寇瑞·斯托尔","actor","10755171","movie","ACT","2015.0"
"德瑞·德·玛泰","actor","10755171","movie","ACT","2015.0"
"泰伊·谢里丹","actor","10755171","movie","ACT","2015.0"
"多拉·马迪森·布鲁格","actor","10755171","movie","ACT","2015.0"
"安德里亚·罗斯","actor","10755171","movie","ACT","2015.0"
"劳拉·凯洛蒂","actor","10755171","movie","ACT","2015.0"
"肖恩·布里吉格斯","actor","10755171","movie","ACT","2015.0"
"格伦·莫肖尔","actor","10755171","movie","ACT","2015.0"
"艾迪.米勒","actor","10755171","movie","ACT","2015.0"
"斯特林·杰里斯","actor","10755171","movie","ACT","2015.0"
"杰夫·蔡斯","actor","10755171","movie","ACT","2015.0"
"J.拉罗斯","actor","10755171","movie","ACT","2015.0"
"理查德·古恩","actor","10755171","movie","ACT","2015.0"
"艾珠·帕森斯","actor","10755171","movie","ACT","2015.0"
"James Martin Kelly","actor","10755171","movie","ACT","2015.0"
"詹姆斯·摩西·布莱克","actor","10755171","movie","ACT","2015.0"
"凯文·科斯特纳","actor","11520649","movie","ACT","2015.0"
"Ramiro Rodriguez","actor","11520649","movie","ACT","2015.0"
"卡洛斯·普拉斯","actor","11520649","movie","ACT","2015.0"
"Johnny Ortiz","actor","11520649","movie","ACT","2015.0"
"Rafael Martinez","actor","11520649","movie","ACT","2015.0"
"Hector Duran","actor","11520649","movie","ACT","2015.0"
"Sergio Avelar","actor","11520649","movie","ACT","2015.0"
"Michael Aguero","actor","11520649","movie","ACT","2015.0"
"戴安娜·玛丽亚·里瓦","actor","11520649","movie","ACT","2015.0"
"Omar Leyva","actor","11520649","movie","ACT","2015.0"
"维勒特·罗德里格斯","actor","11520649","movie","ACT","2015.0"
"Danny Mora","actor","11520649","movie","ACT","2015.0"
"玛丽亚·贝罗","actor","11520649","movie","ACT","2015.0"
"摩根·塞勒","actor","11520649","movie","ACT","2015.0"
"艾尔西·费舍尔","actor","11520649","movie","ACT","2015.0"
"娜塔莉·多默尔","actor","26268587","movie","ACT","2015.0"
"阿奈林·巴纳德","actor","26268587","movie","ACT","2015.0"
"肖恩·埃文斯","actor","26268587","movie","ACT","2015.0"
"大卫·卡尔德","actor","26268587","movie","ACT","2015.0"
"克雷格·帕金森","actor","26268587","movie","ACT","2015.0"
"奥利佛 克里斯","actor","26268587","movie","ACT","2015.0"
"彼得·苏利文","actor","26268587","movie","ACT","2015.0"
"杰西卡·古宁","actor","26268587","movie","ACT","2015.0"
"Elizabeth Rider","actor","26268587","movie","ACT","2015.0"
"Richard McCabe","actor","26268587","movie","ACT","2015.0"
"威尔·基恩","actor","26268587","movie","ACT","2015.0"
"Tom Edden","actor","26268587","movie","ACT","2015.0"
"Michael Bott","actor","26268587","movie","ACT","2015.0"
"Robert Morgan","actor","26268587","movie","ACT","2015.0"
"Alex Beckett","actor","26268587","movie","ACT","2015.0"
"梁洛施","actor","25718082","movie","ACT","2015.0"
"张孝全","actor","25718082","movie","ACT","2015.0"
"柯宇纶","actor","25718082","movie","ACT","2015.0"
"李心洁","actor","25718082","movie","ACT","2015.0"
"王识贤","actor","25718082","movie","ACT","2015.0"
"陈志朋","actor","25718082","movie","ACT","2015.0"
"范·迪塞尔","actor","23761370","movie","ACT","2015.0"
"保罗·沃克","actor","23761370","movie","ACT","2015.0"
"杰森·斯坦森","actor","23761370","movie","ACT","2015.0"
"米歇尔·罗德里格兹","actor","23761370","movie","ACT","2015.0"
"乔丹娜·布鲁斯特","actor","23761370","movie","ACT","2015.0"
"泰瑞斯·吉布森","actor","23761370","movie","ACT","2015.0"
"卢达·克里斯","actor","23761370","movie","ACT","2015.0"
"道恩·强森","actor","23761370","movie","ACT","2015.0"
"卢卡斯·布莱克","actor","23761370","movie","ACT","2015.0"
"库尔特·拉塞尔","actor","23761370","movie","ACT","2015.0"
"娜塔莉·伊曼纽尔","actor","23761370","movie","ACT","2015.0"
"埃尔莎·帕塔奇","actor","23761370","movie","ACT","2015.0"
"盖尔·加朵","actor","23761370","movie","ACT","2015.0"
"约翰·布罗特顿","actor","23761370","movie","ACT","2015.0"
"卢克·伊万斯","actor","23761370","movie","ACT","2015.0"
"托尼·贾","actor","23761370","movie","ACT","2015.0"
"杰曼·翰苏","actor","23761370","movie","ACT","2015.0"
"诺尔·古格雷米","actor","23761370","movie","ACT","2015.0"
"阿里·扎勒","actor","23761370","movie","ACT","2015.0"
"姜成镐","actor","23761370","movie","ACT","2015.0"
"龙达·鲁西","actor","23761370","movie","ACT","2015.0"
"伊吉·阿德利亚","actor","23761370","movie","ACT","2015.0"
"乔恩·李·布罗迪","actor","23761370","movie","ACT","2015.0"
"塔伦·埃格顿","actor","24405378","movie","ACT","2015.0"
"科林·费尔斯","actor","24405378","movie","ACT","2015.0"
"塞缪尔·杰克逊","actor","24405378","movie","ACT","2015.0"
"迈克尔·凯恩","actor","24405378","movie","ACT","2015.0"
"马克·斯特朗","actor","24405378","movie","ACT","2015.0"
"索菲·库克森","actor","24405378","movie","ACT","2015.0"
"索菲亚·波多拉","actor","24405378","movie","ACT","2015.0"
"马克·哈米尔","actor","24405378","movie","ACT","2015.0"
"杰克·达文波特","actor","24405378","movie","ACT","2015.0"
"萨曼塔·沃马克","actor","24405378","movie","ACT","2015.0"
"汉娜·阿尔斯特伦","actor","24405378","movie","ACT","2015.0"
"约诺·戴维斯","actor","24405378","movie","ACT","2015.0"
"亚历克斯·尼科洛夫","actor","24405378","movie","ACT","2015.0"
"维利贝·托皮奇","actor","24405378","movie","ACT","2015.0"
"杰夫·贝尔","actor","24405378","movie","ACT","2015.0"
"艾德里安·奎因顿","actor","24405378","movie","ACT","2015.0"
"乔丹·朗","actor","24405378","movie","ACT","2015.0"
"西奥·巴克利姆比格斯","actor","24405378","movie","ACT","2015.0"
"摩根·华金斯","actor","24405378","movie","ACT","2015.0"
"拉尔夫·尹爱森","actor","24405378","movie","ACT","2015.0"
"爱德华·霍尔克罗夫特","actor","24405378","movie","ACT","2015.0"
"尼古拉斯·班克斯","actor","24405378","movie","ACT","2015.0"
"塞思·麦克法兰","actor","19957083","movie","ACT","2015.0"
"马克·沃尔伯格","actor","19957083","movie","ACT","2015.0"
"阿曼达·塞弗里德","actor","19957083","movie","ACT","2015.0"
"杰西卡·巴斯","actor","19957083","movie","ACT","2015.0"
"连姆·尼森","actor","19957083","movie","ACT","2015.0"
"摩根·弗里曼","actor","19957083","movie","ACT","2015.0"
"帕特里克·斯图尔特","actor","19957083","movie","ACT","2015.0"
"杰·雷诺","actor","19957083","movie","ACT","2015.0"
"吉米·坎摩尔","actor","19957083","movie","ACT","2015.0"
"鲍比·莫伊尼汉","actor","19957083","movie","ACT","2015.0"
"凯特·麦克金农","actor","19957083","movie","ACT","2015.0"
"塔兰·基拉姆","actor","19957083","movie","ACT","2015.0"
"乔瓦尼·瑞比西","actor","19957083","movie","ACT","2015.0"
"帕特里克·沃伯顿","actor","19957083","movie","ACT","2015.0"
"迈克尔·多恩","actor","19957083","movie","ACT","2015.0"
"比尔·斯米托洛维奇","actor","19957083","movie","ACT","2015.0"
"约翰·斯拉特里","actor","19957083","movie","ACT","2015.0"
"约翰·卡洛·林奇","actor","19957083","movie","ACT","2015.0"
"凯瑞·穆里根","actor","24716045","movie","ACT","2015.0"
"马提亚斯·修奈尔","actor","24716045","movie","ACT","2015.0"
"麦克·辛","actor","24716045","movie","ACT","2015.0"
"汤姆·斯图里奇","actor","24716045","movie","ACT","2015.0"
"朱诺·坦普尔","actor","24716045","movie","ACT","2015.0"
"希尔顿·麦克雷","actor","24716045","movie","ACT","2015.0"
"杰西卡·巴登","actor","24716045","movie","ACT","2015.0"
"布莱德利·豪尔","actor","24716045","movie","ACT","2015.0"
"Tilly Vosburgh","actor","24716045","movie","ACT","2015.0"
"马克·温格特","actor","24716045","movie","ACT","2015.0"
"Dorian Lough","actor","24716045","movie","ACT","2015.0"
"哈利·皮考克","actor","24716045","movie","ACT","2015.0"
"Victor McGuire","actor","24716045","movie","ACT","2015.0"
"Jody Halse","actor","24716045","movie","ACT","2015.0"
"陈意涵","actor","25945356","movie","ACT","2015.0"
"窦骁","actor","25945356","movie","ACT","2015.0"
"杨祐宁","actor","25945356","movie","ACT","2015.0"
"宋伊人","actor","25945356","movie","ACT","2015.0"
"于波","actor","25945356","movie","ACT","2015.0"
"成泰燊","actor","25945356","movie","ACT","2015.0"
"杜志国","actor","25945356","movie","ACT","2015.0"
"顾宝明","actor","25945356","movie","ACT","2015.0"
"周骏超","actor","25945356","movie","ACT","2015.0"
"莫合塔尔","actor","25945356","movie","ACT","2015.0"
"杜玉明","actor","25945356","movie","ACT","2015.0"
"郭虹","actor","25945356","movie","ACT","2015.0"
"黄政民","actor","21937450","movie","ACT","2014.0"
"金允珍","actor","21937450","movie","ACT","2014.0"
"吴达洙","actor","21937450","movie","ACT","2014.0"
"张英南","actor","21937450","movie","ACT","2014.0"
"郑镇荣","actor","21937450","movie","ACT","2014.0"
"罗美兰","actor","21937450","movie","ACT","2014.0"
"金瑟祺","actor","21937450","movie","ACT","2014.0"
"郑允浩","actor","21937450","movie","ACT","2014.0"
"Stella Choe","actor","21937450","movie","ACT","2014.0"
"杨子姗","actor","25870084","movie","ACT","2015.0"
"归亚蕾","actor","25870084","movie","ACT","2015.0"
"陈柏霖","actor","25870084","movie","ACT","2015.0"
"鹿晗","actor","25870084","movie","ACT","2015.0"
"王德顺","actor","25870084","movie","ACT","2015.0"
"赵立新","actor","25870084","movie","ACT","2015.0"
"李宜娟","actor","25870084","movie","ACT","2015.0"
"尹航","actor","25870084","movie","ACT","2015.0"
"夏子涵","actor","25870084","movie","ACT","2015.0"
"林丛","actor","25870084","movie","ACT","2015.0"
"杨青","actor","25870084","movie","ACT","2015.0"
"谢琳·伍德蕾","actor","25794212","movie","ACT","2015.0"
"提奥·詹姆斯","actor","25794212","movie","ACT","2015.0"
"凯特·温丝莱特","actor","25794212","movie","ACT","2015.0"
